,sentences
283,"[59] 안정적인 자원 줄이 되어 주는 멀티들을 유지하면서 무리한 전투를 피하며 조금씩 중앙으로 전진하면서 마인과 탱크, 터렛을 이용하여 어느 순간 프로 토스의 이동 통로를 선점하여 숨통을 죄어 버리는 것이다."
284,"따라서, 수없이 소규모 전투와 견제를 통해서 테란 이 안정적인 자원 수급을 할 수 없게 해야 하는데 그 타이밍을 잡는 것이 저 그를 상대할 때에 비해 쉽지 않고( 저 그는 인구유지를 위해 오버 로드를 생산하는데 오버로 드는 말 그대로 "" 어디에서든"" 때릴 수 있는 공중 유닛인 반면, 테란의 인구유지를 위한 건물인 서플은 테란 본진 안에 들어가지 않는 이상 구경도 못 한다."
285,"따라서 초반에 저 그가 성장하지 못하게 견제를 넣을 수 있는 것과 달리 테란은 견제를 넣기 힘들며, 중반 넘어갈 때까지 테란은 앞마당만 먹어도 되는 경우가 많기 때문에 김 택용이 전문으로 하는 스타일의 견제가 통하기 힘든 상대이다), 결국 리버+ 셔틀을 통한 견제 같은 형태로 돌파해야 하는데 리 버는 위에서 서술한 바와 같이 김 택용이 잘 못 쓰는 축에 속하는 유닛이다."
286,"결국 김 택용 스타일로는 테란에게 초반과 중반에 눈에 보일 정도의 타격을 주는 것이 쉽지 않고, 그런 상태로 후반까지 끌려가면 결국 프로 토스에게 남은 선택지는 아비 터 또는 캐리어인데 이 두 유닛 또한 리버와 마찬가지로 김 택용이 강점을 보이는 유닛이 아닌 데 다가, 중앙에서 대회전을 치르는 경우 김 택용이 유닛을 헌납하는 경우가 보이기 때문에 후반에 가서도 그 동안 많이 먹은 자원 대비 효율을 뽑아내지 못하여 ( 자원을 많이 못 먹은 경우는 말할 것도 없고) 패배로 이어지게 되는 것이다."
287,"즉, 난전으로 이끌고 가서 상대방이 정신을 못 차리게 한 뒤에 ( 김 택용은 멀티 태스킹으로도 유명한 선수이다) 그 틈을 계속 비집고 들어가서 승리를 쟁취하는 싸움 바둑 식 스타일의 김 택용은 굳건하게 지키면서 최소한의 피해만 받아 가는 집 바둑 식 종족인 테란을 하는 선수들에게는 비교적 잘 통하지 않는 것이라고 볼 수 있다."
288,"물론 김 택용이라는 선수 개인의 능력이 매우 출중하기 때문에 그런 스타일에서 오는 문제점도 극복해 내고 대테란 전 승률 3 위의 프로 토스가 된 것이지만, 이런 스타일에서 오는 문제 또한 김 택용의 테란 전에 영향을 줬다고"
289,볼 수 있다.
290,"특히 이 영호에게 약한 모습을 많이 보였는데 김 택용도 이 영호를 상대할 땐 유독 자신감이 없는 모습을 보이며, 다른 BJ 들도 김 택용은 이 영호랑 게임할 땐 너무 소심해 진다며 트라 우마가 생긴 거라고 말할 정도. 개인 리그 3회 우승 중 2회가 동족 전을 통한 우승 [60 ]에 다가 비공식 전 포함 케 스파 프프 전 통산 138승 76패 승률 64.5% 의 좋은 승률을 기록했지만, 사실 동족 전에서 이제동의 저 저전 ( 통산 194승 70패 승률 73.5% )이나, 이 영호의 테 테 전 ( 통산 168승 63패 승률 72.7%) 만큼의 독보적인 입지는 아니었다."
291,결승전 이외에서 송병 구를 만나면 비교적 약한 면모를 보였고 [61] 반대로 김구 현이나 허영 무 등에는 상당히 강한 면모를 보였다.
292,[62] 윤 용태는 개인리그에서는 5대 1로 압도했으나 프로리그에서는 3대 7로 약한 모습을 보였다.
293,"총 전적은 8대 8로 동률. 김 택용의 토스 전은 셔틀로 리버, 하이 템플 러 드랍 등을 통해 상대 프로브를 말리는 것에 중점을 두고 확장 싸움으로 몰고 가서 결국 자원의 힘으로 우위를 점하는 방식이 타 토스 선수들에 비해서 자주 보였는데, 이런 견제가 잘 통하면 이기고 막히면 한 타 싸움에서 무력하게 패배함으로써 결국 경기를 내주는 모습을 자주 보여 줬다."
294,대표적인 경기로는 피디 팝 MSL 16 강 송병 구와의 16 강 경기 등이 있다.
295,"따라서 신인 급 토스들은 견제에 정신없이 휘둘리므로 김 택용이 상대적으로 압살하는 경기가 자주 나오게 되나, 경력이 많고 수비적으로 운영하는 토스들을 만나면 견제가 통하지 않고 센터 싸움에서 어 버버버 하다 한 방에 훅 가는 경기도 가끔 나오곤 했다."
296,그럼에도 불구하고 3번의 우승 중 2번을 토스만 잡고 우승 [63] 했으니 만큼 테란 전보다 더 좋은 성적을 냈다고
297,할 수 있다.
298,역대 프로 토스 중에서 이경 민의 뒤를 이은 프프 전 승률 2위를 기록하고( 이경 민은 100전 이하라
299,"100 전 기준으로 김 택용이 프프 전 승률 1위), 송 병구나 김 대 엽 등의 KT 프로 토스를 제외하면 천적은 없다시피 한 정도. 위 항목에 따로 작성되어 있지만, 아무래도 송 병구와 많이 비교되는 것은 어쩔 수 없는 사실. 테란 전의 강자 vs 저 그전의 강자, 안정적인 운영과 병력 간의 한 타 교전 중시 vs 견제에 힘을 주고 자원력과 회전력으로 승부 등등. 사실 약점인 코 리어 캐리어의 무리한 활용이 보이는 테란 전과 달리 토스 전에서 허영 무와의 경기에서 ' 기적의 수학 가' 사건 같은 이해할 수 없는 발컨으로 패배하기도 했다."
300,허나 신한 은행 프로리그 10-11에서는 토스 전 승률도 상당히 끌어올렸다.
301,"상대 전적에서 약간 뒤져 있거나 비슷하던 김 구현, 윤 용태 등과의 경기에서도 승리하는 모습을 보여주며 송 병구를 제외한 토스 전 기량도 많이 올리고 있다.2005"
302,년 4월의 커 리지 매치 입상을 통하여 같은 해 하반기 드래프트에서 POS( 舊 MBC GAME HERO) 의 1차 지명으로 입단했다.
303,"이후 SKY 프로리그 2005 후기리그 기간 중이 던 2005년 9월 28일, 박 영 훈을 상대로 데뷔 전을 치렀는데 [64], 저 그의 지속적인 공세를 차분히 방어 해낸 뒤 모아 뒀던 물량을 폭발시켜 순식간에 밀어 버리면서 승리함과 동시에 깊은 인상을 남겼고, 이후 박지호에 이은 2 진 급 프로 토스로서 활약하게 된다."
304,"그러나 이후 1년 간은 가능성 있는 신인 이상으로는 성장하지 못했는데, 2006년 구단 평가전에서는 주 현준에게 준결승에서 패한 뒤 3위 결정전에서도 이유 석에 밀려 4위를 기록했고, MSL에서는 윤 종 민에게 밀려 본선 진출에 실패했으며, 온 게임 넷 스타리그에서는 신한 은행 시즌 2에서 본선 진출에 성공했으나 16 강에서 이 병 민에게 탈락하면서 빠른 성장을 보여주지는 못했다."
305,"프로리그에서도 데뷔 전의 인상적인 모습과는 달리 뚜렷한 활약상이 없어 박지호에 이은 2인 자 수준에서 오래 머물렀으며, 무엇보다 포스트 시즌 ' 먹튀' 기질은 당시부터 존재해서 팀의 승리를 불안하게 만들었다."
306,그러나 포스트 시즌에서 잦은 삽질에 삽질을 거듭 했음에도 불구하고 SKY 프로리그 2006 후기리그 준결승전 7 세트 에이스 결정전에 나와 오 영종을 때려잡고 MBC GAME HERO에게 후기리그 우승의 영광을 안겼다.
307,생각해 보면 박지호라는 더 안정적인 카드가 있었음에도 김 택용을 낸 것을 보면 팀 내에서의 성적이 어 땠는지를 알 수 있었을 것이다.
308,하 태기의 용병술도 칭찬해야 할 요소. 최초의 양대 개인리그 진출은 신한 은행 스타리그 2006 시즌 2. 당시 듀얼 토너먼트에서 임요 환을 제압하고 처음으로 진출하였다.
309,"임요 환을 제압한 덕분에 가을의 전설의 유력한 후보 이자 스갤러들에 의해 포스트 임 논쟁을 불러 일으키게 되고, 순간적으로 스타 판의 관심 인물이 되었다."
310,하지만 스스로 관심을 못 받게 되자 다른 사람의 관심을 흡수하는 능력을 지니게 된 dlqudals에게 16 강에서 1:2 로 패배하여 모든 관심을 흡수당하고 다시 듣보 화 한다.
311,밑에 설명되는 온 게임 넷과의 악연은 여기서 벌써 시작된 것일지도 모른다.
312,"다음 텀에 개최된 곰 TV MSL 시즌 1에서는 프로리그에서 자신에게 패배를 안겨 주었다는 이유로 조 지명 식에서 강 민에게 지목당했고, 패배하면서 불안하게 시작했지만 무난하게 준결승까지 올라갔고, 준결승에서 다시 만난 강 민을 세트 스코어 3:0으로 물리치는 파란을 일으키며 결승전에 진출했다."
313,"상대는 당시 프로 토스의 재앙이 자 누구도 이의를 제기할 수 없던 최강자 마 재 윤. 3.3 혁명 파트에서 더 자세히 서술하겠지만, 당시 마 재 윤은 MSL에서 5회 연속 결승 진출의 대기록을 수립했고, 신한 은행 스타리그 2006 시즌 3 결승전에서는 이윤 열을 물리치고 누구나 인정할 수밖에 없는 스타계의 본 좌로 등극한 직후였다."
314,"따라서 수많은, 아니 거의 모든 스타 팬들은 곰 TV MSL 시즌 1 결승전에서도 마 재 윤이 당연히 듣보토스를 압살하고 4 번째 우승을 할 것이라 예측했다."
315,"지금에야 마 재 윤과 김 택용의 네 임 밸류는 그 누구에게도 뒤지지 않지만 [65], 당시로서 김 택용은 속된 말로 듣보 잡이 었다."
316,그래서 강 민과 마 재 윤의 성전을 방해했다는 이유로 리그 브레이커 취급을 받고 까일 뿐이었다.
317,모든 사람들의 본 좌의 절대 왕정 시대를 설레발 치던
318,"2007년 3월 3일, 그 코 큰 듣보잡의 커 세 어가 하늘을 날아다니기 시작하는데... 곰 TV MSL 시즌 1 결승전에서 만난 상대는 본 좌 라인( 임요 환, 최연성, 이윤 열) 을 상대로 24:5 라는 믿을 수 없는 스코어를 자랑하며 시즌 저 프 전 21승 3패 승률 87.5%를 자랑했던 "" 대재앙"" 마 XX. 이 당시 마 XX은 저 그 최초로 양대 개인 리그 동시 결승 진출을 이룩하며 새로운 역사를 써 나가 던 스타 판 본 좌였다."
319,"리버스 템플, 롱 기 누스와 같은 초유의 테란 맵에서조차 내로라하는 테란 들을 다 때려 잡으며 양대 결승에 진출했고, 프로 토스 전은 당대 최강의 프로 토스라는 강 민, 박 정석, 박용 욱, 전태규과의 상대 전적만 보더라도 두 말이 필요 없었을 정도 (Vs 강 민 18승 8패, Vs 박 정석 14승 3패 Vs 박용 욱 4승 0패 Vs 전 태 규 3승 1패로 도합 39승 12패). 결국 계속되는 테란 과의 처절한 전쟁에서 희대의 테란맵들을 뚫고 결국 테란의 마지막 남은 본 좌 이윤 열을 부수며 본 좌에 즉위했다."
320,"당시 마 XX이 결승을 앞두고 연습에 매진하고 있을 때 김 택용은 푸껫으로 관광을 가서 놀다 왔기 때문에 푸켓 몬 마스터라는 별명이 붙여졌다( 물론 MBC 게임 히 어로 팀 차원에서 휴식 차 간 것). 또 인터뷰에서 ' 센 발언' 을 바란다는 부탁에 '3 :0 안 당하게 연습하셨으면 좋겠다' 고 해서, 여러 사이트와 커뮤니티에서 조롱을 받았다."
321,' 어차피 질 거 주둥이라도 놀리겠다는 거냐
322,"', ' 마 XX 상대로 듣보 주제에 깝치고 있네"
323,ㅉ ㅉ' 라는 식으로. 이 별명과 관련해서도 짤 방이 존재한다.
324,푸켓 몬스터라는... 그러나 테란 과의 전쟁에서 지친 마 XX이 MSL 결승에서 치밀한 빌드 싸움보다는 장점인 후반 운영으로 나설 것이라는 걸 정확히 간파한 김 택용은 코치계의 전설 박용 운 코치와 완벽한 호흡을 맞추며 그의 아이디 그대로 마 재 윤의 숨통에 ' 비수 '를 꽂아 넣는 데 성공한다.
325,"결승전 리 플레이 저장 에러, 김 택용 특유의 압박 스타일, 박용 운 코치의 빌드 조립과 개념의 변화, 마 XX의 무뎌 진 플 토 전 감각( 이라고는 해도 실제로는 당시 김 택용이야말로 3개월 만에 한 저 그전이었다."
326,경기 전 인터뷰에서 3개월 동안 테란 전만 해서 이제 저 그전 하고 싶다고
327,밝혔다) 등으로 인해 예상 승률 2.69% 는 현실이 되어 버렸다.
328,물론 마 XX이 지친 것과는 별개로 워낙 기량에서 압도 적인 차이가 났기도 했다.
329,단순하게 당시의 마 재 윤과 김 택용의 상대 전적만 보더라도 넘을 수 없는 4 차원의 벽이 존재했다.
330,"재미있는 것은, 부인할 수 없는 본 좌였던 마 XX을 상대로 신예 김 택용이 ' 기량에서 압도 적인 차이를 보였다' 는 평가를 받은 거라는 사실이다."
331,더더욱 무서운 것은 마 재 윤은 이날의 패배 이후 2007년 프로 토스 전 20승 5패를 기록했다는 것. 진짜로 강 민에게 신 백두 대간에서 캐논 러 쉬 당해서 진 것 정도를 제외하면 다 이겼다.
332,프로리그에서 최강의 포스를 뿜어내던 송병구조 차도 토스 맵 데
333,스페 라도에서 케이블카 관광을 보내
334,버렸으며 허영 무도 연달아 2번 털어 버렸다.
335,"곰 TV MSL 시즌 3에서도 16 강에서 또 송 병구, 8 강에서 윤 용태를 무자비하게 발라 버리고 4 강에 진출했을 정도. [66] [67] 결국 김 택용은 당시의 본 좌를 꺾고 우승, 당시 최연소 우승과 MSL 로얄 로더를 이룩하며 순식간에 스타덤에 올랐다."
336,"같은 프로 토스 유 저인 박 정석, 강 민, 오 영종이 아 둔 의 성지를 찾기 위해 푸껫으로 갔다는 괴 소문도 돌았고 혹은 정신과 시간의 방이 푸껫 어딘가에 존재한다는 소문도 떠돌았다."
337,푸껫엔 사원( 템플) 이 존재한다.
338,마 XX에게 3:0 승리를 거둔 3.3 혁명은 e 스포츠 역사에서 참으로 거대한 충격이라 할 수 있다.
339,"4 강 전 대 강 민 전도 이기 리라고 생각한 사람이 거의 없을 정도였고( 김 택용은 당시 프로 토스 전 2승 5패로 제일 약했다), 결승전 대 마 XX 전은 이것보다 더욱 더 충격적인 사건이라 김 택용이 단 한 세트라도 따낼 거라고 생각한 사람조차 드물었다."
